,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000274944,16.48215872,-0.904529092,0.786680272,-1.149805231,0.2502241,0.690532446
ENSG00000162711,38.60846663,-0.906131742,0.445126678,-2.035671612,0.041783342,0.380102433
ENSG00000273320,19.90482022,-0.906318495,0.420145868,-2.157151988,0.030993824,0.336702068
ENSG00000256664,7.720863795,-0.906893171,2.421965721,-0.374445089,0.708073202,0.929828269
ENSG00000119121,37.6560865,-0.907808828,0.37006166,-2.453128566,0.014161971,0.237294481
ENSG00000222005,17.80913599,-0.908500033,0.532551871,-1.705937172,0.088019778,0.50125329
ENSG00000130595,9.204269784,-0.908569075,0.555364402,-1.635987238,0.101842258,0.522878407
ENSG00000228793,75.30134353,-0.908610355,0.477134343,-1.904307181,0.05687019,0.429680834
ENSG00000303432,10.45022175,-0.908983987,0.447877441,-2.02953733,0.042403591,0.382571567
ENSG00000151117,92.33435242,-0.910033249,0.312224905,-2.91467219,0.003560623,0.118068023
ENSG00000258736,21.43537361,-0.91059008,0.617087556,-1.475625414,0.140044479,0.57921788
ENSG00000275494,27.58834904,-0.911434981,0.446949035,-2.039236936,0.041426386,0.378190548
ENSG00000128298,249.1071112,-0.911555591,0.367084822,-2.483228768,0.013019744,0.229191628
ENSG00000233928,55.61616923,-0.913203613,0.364797432,-2.503317,0.012303529,0.224449183
ENSG00000271265,16.16318064,-0.913646808,0.490513605,-1.862632959,0.062513924,0.445995035
ENSG00000239445,38.76504296,-0.914711561,0.390797419,-2.340628456,0.019251315,0.272221352
ENSG00000245975,23.93648384,-0.915826555,0.376370409,-2.433311792,0.014961411,0.243996004
ENSG00000272619,49.30610973,-0.916774297,0.29402946,-3.117967487,0.001821029,0.076791451
ENSG00000253948,93.6699971,-0.918701768,0.329632825,-2.787045765,0.005319097,0.143215147
ENSG00000286379,12.31260725,-0.919588377,0.499775953,-1.840001248,0.065768054,0.45337446
ENSG00000171227,10.16977941,-0.920414435,0.639374386,-1.43955475,0.14999341,0.591231759
ENSG00000287538,29.99235593,-0.92123711,0.543616679,-1.694644675,0.090142847,0.503307055
ENSG00000225174,38.50467506,-0.922407857,0.552316857,-1.670070078,0.094905499,0.512306505
ENSG00000259577,58.81496643,-0.922816753,0.455020125,-2.028078985,0.042552187,0.382938699
ENSG00000164303,155.7739266,-0.924461924,0.414955419,-2.227858416,0.025889958,0.313627936
ENSG00000170775,1378.712059,-0.924899911,0.373041559,-2.479348181,0.013162275,0.229799227
ENSG00000095752,18.11673885,-0.925218241,0.393693734,-2.35009644,0.018768548,0.269828154
ENSG00000226085,11.92576513,-0.926549414,0.757567821,-1.223058039,0.221307776,0.666014308
ENSG00000128510,13.29622542,-0.926808172,0.6263159,-1.479777493,0.138932637,0.578620228
ENSG00000248473,24.67807187,-0.927016514,0.625910781,-1.481068137,NA,NA
ENSG00000183878,60.45776655,-0.927157785,2.511559656,-0.369156187,0.712011311,0.930851909
ENSG00000305462,8.468836641,-0.928732183,0.565898423,-1.641164113,0.100763353,0.520327191
ENSG00000159958,13.65759553,-0.929079082,0.49138762,-1.890725454,0.058661003,0.436934471
ENSG00000159339,49.2989248,-0.930383983,0.999273151,-0.931060723,0.351822154,0.763309346
ENSG00000139780,19.10339025,-0.932928034,0.428306797,-2.178177046,0.029392858,0.331264511
ENSG00000290983,115.6048368,-0.932970135,0.803728301,-1.16080289,0.245722067,0.686809864
ENSG00000139287,10.3384553,-0.933514445,0.68063279,-1.371539043,0.170206981,0.614917796
ENSG00000298889,18.05024314,-0.933596391,0.706236562,-1.321931548,0.186190946,0.628963314
ENSG00000167676,223.124467,-0.935256901,0.462402072,-2.022605343,0.043113853,0.384330363
ENSG00000171759,109.8992278,-0.935495308,0.42247963,-2.214296836,0.026808366,0.318437644
ENSG00000265393,13.20181319,-0.936034589,0.446411062,-2.096799719,0.036011308,0.357357503
ENSG00000310539,23.83240636,-0.937696652,0.918226886,-1.021203654,0.307157961,0.736447871
ENSG00000303689,11.35458348,-0.937811881,0.558420263,-1.679401597,0.093073802,0.508710588
ENSG00000176697,145.9748961,-0.938272795,0.325951102,-2.878569173,0.003994837,0.123527807
ENSG00000259024,26.71281428,-0.939385944,0.628117662,-1.495557282,0.134769062,0.571633609
ENSG00000203760,9.868283317,-0.939711922,0.543726301,-1.72828116,0.083937829,0.494486265
ENSG00000291096,51.654443,-0.939853651,0.411432805,-2.284343008,0.02235138,0.293075507
ENSG00000270001,21.69367424,-0.940420721,0.475267286,-1.978719657,0.047847579,0.404568354
ENSG00000162004,33.55116866,-0.940756558,0.38607307,-2.436731881,0.014820664,0.242537869
ENSG00000232903,35.67564755,-0.941431994,0.370917649,-2.538115931,0.011145106,0.213800845
ENSG00000280776,110.5252823,-0.941564754,0.347555057,-2.709109635,0.006746404,0.164247636
ENSG00000293414,8.076661005,-0.943015423,0.661493318,-1.425585713,0.153987963,0.596873445
ENSG00000176381,551.0917032,-0.943937231,0.404497195,-2.333606368,0.019616343,0.274269788
ENSG00000302107,66.49645944,-0.944764271,0.359402599,-2.628707397,0.008571007,0.18610526
ENSG00000225778,22.80256991,-0.944823369,0.486383427,-1.942548441,0.052070742,0.417066664
ENSG00000236204,16.5236829,-0.94589646,0.5189561,-1.822690705,0.068350249,0.460080039
ENSG00000237720,120.7196899,-0.946806889,0.36144918,-2.619474442,0.008806537,0.188666798
ENSG00000226627,22.87922373,-0.948837179,0.463491334,-2.047151929,0.04064317,0.375991404
ENSG00000286388,264.5816272,-0.949911849,0.251896806,-3.771035699,0.000162571,0.016115849
ENSG00000153165,23.22680955,-0.950441989,0.591115325,-1.607879122,0.107861655,0.533800188
ENSG00000105976,285.6537514,-0.951231682,0.399449342,-2.381357491,0.017248963,0.259818514
ENSG00000122012,708.7138652,-0.951431614,0.392731202,-2.422602555,0.015409776,0.247052236
ENSG00000225905,19.54655164,-0.952591074,0.561148452,-1.697574091,0.089588176,0.502298647
ENSG00000232832,34.77365274,-0.953988078,0.426233523,-2.238181714,0.025209208,0.309942297
ENSG00000184254,228.6535915,-0.956149133,0.354040815,-2.700674872,0.006919895,0.166411159
ENSG00000183647,46.50476598,-0.957463674,0.434033184,-2.205968829,0.027386182,0.322068045
ENSG00000175536,22.81988756,-0.958066371,0.552766443,-1.733220937,0.083056407,0.491588
ENSG00000287680,9.111717703,-0.958082375,0.849064037,-1.128398253,0.259151765,0.697406037
ENSG00000254681,121.2836056,-0.9592075,0.794047953,-1.207996943,0.227048438,0.670441528
ENSG00000226620,27.70120166,-0.962305639,0.538093683,-1.78836078,0.07371782,0.469957306
ENSG00000099715,139.6811023,-0.964681303,2.099510133,-0.459479232,0.645890063,0.90559873
ENSG00000132554,16.81894832,-0.965388503,0.659783952,-1.463188822,0.143415719,0.582371272
ENSG00000203727,84.00686744,-0.965779056,0.442021272,-2.184915334,0.028895055,0.328390739
ENSG00000272980,12.90369564,-0.966415604,2.106022555,-0.458881887,0.646318987,0.905809898
ENSG00000248866,15.21861979,-0.966525065,0.520303938,-1.85761628,0.063223525,0.447335044
ENSG00000147894,446.2908413,-0.967977808,0.262577979,-3.6864394,0.000227414,0.020602145
ENSG00000291032,54.88980574,-0.968310067,0.383336891,-2.526002816,0.011536856,0.217568551
ENSG00000106789,199.3472906,-0.968592884,0.303466882,-3.191758122,0.001414097,0.064829327
ENSG00000261455,113.3548591,-0.970825684,0.372299152,-2.607649464,0.009116626,0.191156365
ENSG00000290995,15.00282747,-0.972788094,0.524173679,-1.855850711,0.06347484,0.447782113
ENSG00000139318,668.9825698,-0.975494387,0.451783089,-2.159209608,0.030833909,0.336023063
ENSG00000287314,15.51613774,-0.978282808,0.599891394,-1.630766533,0.102939592,0.523494347
ENSG00000290739,14.63185464,-0.97846732,0.582612177,-1.679448798,0.09306461,0.508710588
ENSG00000147378,14.02205222,-0.978499345,0.540307015,-1.811006184,0.070139894,0.462922321
ENSG00000253837,13.0605625,-0.979042224,0.544391018,-1.798417298,0.072110904,0.467623705
ENSG00000150455,170.1629816,-0.979748906,0.30149179,-3.24967027,0.001155389,0.058806809
ENSG00000233098,26.50587057,-0.980108413,0.413571203,-2.369866196,0.017794524,0.264794983
ENSG00000077327,32.31881089,-0.981025609,0.545501578,-1.798391879,0.072114929,0.467623705
ENSG00000175773,11.78733744,-0.981793978,0.5937451,-1.653561399,0.098216661,0.517176228
ENSG00000135625,176.3038025,-0.982424023,0.319009104,-3.079611245,0.002072709,0.082620381
ENSG00000186193,232.5128945,-0.987178714,0.362527442,-2.723045485,0.006468315,0.160092914
ENSG00000275895,383.665722,-0.987442835,2.399786395,-0.411471137,0.680727101,0.918731694
ENSG00000197361,20.21722568,-0.987727416,0.40320168,-2.449710564,0.014297109,0.238260056
ENSG00000277161,73.62636708,-0.988302974,0.372236031,-2.655043823,0.007929811,0.178761404
ENSG00000232825,12.09195898,-0.988761041,0.554748333,-1.782359644,0.074690602,0.473157319
ENSG00000289441,20.74828957,-0.989507025,0.486523615,-2.033831442,0.041968593,0.380936407
ENSG00000198576,557.8677104,-0.990235753,0.33677786,-2.940323193,0.003278701,0.1122246
ENSG00000158792,330.1373379,-0.991583585,0.3020496,-3.28285019,0.001027633,0.055315163
ENSG00000289392,85.4130534,-0.99215094,0.408128411,-2.430977393,0.015058154,0.244730549
ENSG00000256967,8.379515557,-0.992978033,0.595106957,-1.668570703,0.095202489,0.512773977
ENSG00000183873,34.07848988,-0.993323167,0.630135088,-1.576365426,0.114941611,0.545363953
ENSG00000285572,27.34788857,-0.995310868,0.588943072,-1.689995036,0.091028904,0.504588584
ENSG00000296255,12.48599461,-0.996438348,0.527858819,-1.887698589,0.059066426,0.43803199
ENSG00000274818,14.23789459,-0.996441596,0.466150073,-2.137598284,0.032549361,0.344295868
ENSG00000175305,75.47356025,-0.997731237,0.415468286,-2.401461847,0.016329712,0.254056503
ENSG00000131781,23.54303921,-0.998698912,0.401364492,-2.488259258,0.012837011,0.227580501
ENSG00000153495,115.7875639,-1.001494197,0.340725645,-2.939297969,0.003289567,0.1122246
ENSG00000175664,19.26783424,-1.002636416,0.500778401,-2.002155872,0.04526797,0.392986586
ENSG00000302691,10.68207226,-1.004452715,0.50151395,-2.002841026,0.045194355,0.392754304
ENSG00000261402,16.97826952,-1.004906328,0.651907079,-1.541487063,0.123198289,0.557214765
ENSG00000287185,12.30507467,-1.005099827,0.603309783,-1.665976346,0.095718126,0.513338053
ENSG00000125247,518.7943839,-1.006446765,0.282029067,-3.568592332,0.000358904,0.027965002
ENSG00000067048,321.7057509,-1.006843097,1.93552558,-0.520191057,0.602930418,0.890740977
ENSG00000166923,345.8737431,-1.007764841,0.426057514,-2.365325827,0.018014214,0.265639515
ENSG00000310190,22.98721359,-1.009489732,0.537147324,-1.879353552,0.060196234,0.44012725
ENSG00000251660,30.73279729,-1.012072757,0.601731538,-1.68193404,0.092581631,0.507570061
ENSG00000231133,51.07359864,-1.012207805,0.332661877,-3.042752643,0.002344249,0.089487941
ENSG00000283538,31.96355737,-1.012793205,0.54892462,-1.845049699,0.065030309,0.451493593
ENSG00000167656,24.92040843,-1.013390354,0.591985687,-1.711849419,0.086924422,0.499450858
ENSG00000299860,18.91600132,-1.018551337,0.49362551,-2.063409032,0.039073783,0.369209131
ENSG00000079101,72.10897299,-1.019480761,0.396250389,-2.572819584,0.010087378,0.201470895
ENSG00000293199,42.88911458,-1.02034479,0.373533445,-2.731602227,0.006302718,0.158265205
ENSG00000013573,92.99689955,-1.020917163,0.4595024,-2.221788533,0.0262976,0.316034512
ENSG00000298377,26.49860619,-1.021933912,2.325933965,-0.439364972,0.660397103,0.911382021
ENSG00000298703,11.35699181,-1.022203189,0.564115214,-1.812046837,0.06997896,0.462633248
ENSG00000296299,24.0383699,-1.022854089,0.55077441,-1.857119849,0.063294105,0.447335044
ENSG00000254413,24.68812676,-1.022913666,0.550602628,-1.857807452,0.063196362,0.447335044
ENSG00000301334,15.08708832,-1.024261322,0.622163172,-1.646290504,0.099703964,0.518354853
ENSG00000235043,136.0952856,-1.026242272,1.892728164,-0.542202674,0.587678893,0.884594167
ENSG00000165899,47.881429,-1.026847944,0.431068781,-2.38209768,0.017214331,0.259503293
ENSG00000172548,56.25781068,-1.032903382,0.437651479,-2.360104858,0.01826977,0.267790757
ENSG00000229672,102.4910033,-1.033005033,0.291459502,-3.544248951,0.000393733,0.029939542
ENSG00000017483,272.3654716,-1.036823403,0.306252989,-3.38551276,0.000710454,0.043728835
ENSG00000251372,142.0044312,-1.037408234,0.409411385,-2.533901769,0.011280035,0.215373397
ENSG00000287364,93.53050017,-1.038037314,0.498052545,-2.084192368,0.037142673,0.363253804
ENSG00000178700,153.7168453,-1.039787159,0.248189301,-4.18949227,2.80E-05,0.004727027
ENSG00000121454,6.939158423,-1.050435378,0.689754333,-1.522912328,0.127780641,0.56278173
ENSG00000306429,8.273216373,-1.050823119,0.70067815,-1.499722975,0.133686177,0.570221687
ENSG00000275793,16.87624949,-1.055200831,0.560113502,-1.883905364,0.059577778,0.438416494
ENSG00000220563,10.26880192,-1.055422406,2.534517818,-0.416419407,0.67710313,0.91803107
ENSG00000130038,15.38152397,-1.057794907,0.508587301,-2.079868892,0.03753756,0.365437792
ENSG00000301476,13.31760585,-1.061479774,0.452566317,-2.345467913,0.019003214,0.270752392
ENSG00000223461,13.77766718,-1.064120083,0.566190812,-1.879437213,0.060184819,0.44012725
ENSG00000198468,40.08674069,-1.065213899,0.406023296,-2.623529018,0.008702403,0.188310059
ENSG00000228172,10.34901949,-1.067015643,0.767181733,-1.390825143,0.164278457,0.608103285
ENSG00000234323,13.19961723,-1.070978464,0.573694963,-1.866808205,0.061928376,0.445160165
ENSG00000244734,1937.988971,-1.071564477,0.838310663,-1.27824269,0.201163868,0.647985507
ENSG00000265688,53.1699037,-1.071664203,0.366779626,-2.921820429,0.003479921,0.117215537
ENSG00000297876,15.38221035,-1.074838375,0.500293629,-2.148415078,0.031680796,0.339855067
ENSG00000159263,15.08286922,-1.07618669,0.614060656,-1.752573917,0.079675172,0.485539009
ENSG00000057593,56.38200352,-1.077293271,0.428852427,-2.512037251,0.012003642,0.222384494
ENSG00000140678,21.18958518,-1.080515123,0.562585744,-1.920623007,0.054779253,0.423226194
ENSG00000229214,8.898324395,-1.081802958,0.649429962,-1.665773094,0.095758617,0.513338053
ENSG00000286198,41.60651053,-1.082306182,0.389096008,-2.781591583,0.005409307,0.144253255
ENSG00000280809,13.84984245,-1.084096279,0.574912636,-1.885671337,0.059339258,0.438194544
ENSG00000264666,8.861620557,-1.08518945,0.562948292,-1.927689393,0.053893772,0.420896863
ENSG00000255258,11.72842828,-1.092398058,0.66813743,-1.634990063,0.102051131,0.523215843
ENSG00000285051,82.95501409,-1.094078639,0.478847571,-2.284816099,0.022323613,0.292914271
ENSG00000176840,194.6270567,-1.097006443,0.256308304,-4.280026935,1.87E-05,0.003468833
ENSG00000261594,101.9047271,-1.100557028,0.416371503,-2.643209299,0.008212425,0.183365636
ENSG00000276690,137.4325396,-1.102596863,0.490055997,-2.24994056,0.024452719,0.30519959
ENSG00000248115,24.08507696,-1.104227377,0.545403362,-2.024606839,0.042907751,0.383288821
ENSG00000274767,40.06164137,-1.104780887,0.594749215,-1.857557538,0.063231873,0.447335044
ENSG00000172673,157.4013684,-1.105064496,0.49482414,-2.233246941,0.025532664,0.310891394
ENSG00000114374,465.526033,-1.105158935,2.904865785,-0.380450946,0.703610703,0.928307965
ENSG00000285561,50.99500707,-1.105667909,0.62887499,-1.758168041,0.078718921,0.483079055
ENSG00000234919,22.72734253,-1.107669488,0.587360002,-1.88584426,0.059315945,0.438194544
ENSG00000151773,20.2206188,-1.109182746,0.576763923,-1.92311395,0.054465741,0.422126212
ENSG00000278058,8.699234934,-1.111246634,0.573603016,-1.937309607,0.052707509,0.417732929
ENSG00000286415,13.78837,-1.113675646,0.675058748,-1.649746262,0.098994844,0.517570659
ENSG00000287978,112.4378006,-1.116475292,0.859766637,-1.298579456,0.194088292,0.638552167
ENSG00000293664,6.853402403,-1.118362499,0.720466638,-1.552275206,0.120596388,0.554474407
ENSG00000261949,14.46410294,-1.122374163,0.671364483,-1.671780667,0.09456758,0.51153373
ENSG00000268129,21.26821921,-1.125135687,0.373096066,-3.015672875,0.002564097,0.095128171
ENSG00000179477,38.75886491,-1.127237,0.514969509,-2.188939309,0.028601252,0.32796324
ENSG00000279419,123.4455204,-1.131637405,0.337733488,-3.350681663,0.000806129,0.046963844
ENSG00000276070,10.23270535,-1.131787216,0.644530625,-1.755986718,0.079090677,0.484315288
ENSG00000188910,13.79426317,-1.135820383,0.547822374,-2.073336975,0.03814093,0.36659678
ENSG00000186827,15.51424785,-1.140502399,0.613059529,-1.860345277,0.062836692,0.446770529
ENSG00000272902,14.43709671,-1.143622133,0.541665812,-2.111305731,0.034746042,0.352978207
ENSG00000212916,67.2030299,-1.146163496,0.521751342,-2.19676195,0.028037452,0.324884402
ENSG00000228133,14.65997195,-1.14631344,0.632150076,-1.813356486,0.069776856,0.462470047
ENSG00000304262,8.386359423,-1.159445285,0.672373696,-1.724406073,0.084634562,0.4956581
ENSG00000086159,38.55339462,-1.160023528,0.375850867,-3.086393119,0.002026008,0.081489771
ENSG00000181392,9.840495237,-1.160691114,0.51957977,-2.233903591,0.025489417,0.310891394
ENSG00000175426,1485.204414,-1.16132459,0.408163987,-2.845240214,0.004437794,0.129854229
ENSG00000237686,23.47943313,-1.164030718,0.410679348,-2.83440286,0.004591141,0.131710107
ENSG00000304583,19.43048138,-1.165790951,0.49759662,-2.342843389,0.019137414,0.271665604
ENSG00000268288,9.58557575,-1.166148118,0.529726541,-2.20141531,0.027706636,0.323227017
ENSG00000264569,14.29988266,-1.166938042,0.531815785,-2.194252362,0.028217272,0.326169615
ENSG00000296433,12.73449232,-1.169251209,0.704924286,-1.65869049,0.097178177,0.515302113
ENSG00000285756,250.8144021,-1.171007141,0.342680997,-3.417193112,0.000632704,0.041026076
ENSG00000227258,18.06387531,-1.172810217,0.434082263,-2.701815573,0.0068962,0.166122972
ENSG00000286024,11.94665494,-1.174141927,0.438982131,-2.674691849,0.007479797,0.173694559
ENSG00000260874,11.60520796,-1.175747097,0.456816799,-2.573782529,0.010059348,0.201123225
ENSG00000219607,100.2188389,-1.17592688,0.42359709,-2.776050424,0.005502367,0.146032201
ENSG00000166153,17.99842182,-1.181595484,0.557205572,-2.120573703,0.033957693,0.350193334
ENSG00000186081,104.4487103,-1.183528248,0.790464704,-1.497256288,0.134326584,0.570767402
ENSG00000177989,11.71640942,-1.188164678,0.681874414,-1.742497817,0.081421373,0.488167283
ENSG00000281406,56.33996418,-1.191836553,0.351604207,-3.389710728,0.000699664,0.043577106
ENSG00000267432,21.68445223,-1.192010759,0.718738948,-1.658475254,0.097221578,0.515339687
ENSG00000299072,12.11925717,-1.193908798,0.552088317,-2.162532265,0.030577173,0.335784381
